Time,X1,X2,X3,Label
1241,-2.6155157,-7.0887823,6.3739634,0
1242,-2.5938182,-7.107487,6.407183,0
1243,-2.7298388,-7.047183,6.35885,0
1244,-2.921375,-6.9059253,6.43307,0
1245,-5.3419127,-5.943456,4.8433204,0
1246,-8.112004,1.4235026,5.6046767,0
1247,-8.152706,-0.94675714,4.556016,0
1248,-4.3195887,-4.1118917,5.5927057,0
1249,3.119196,-6.3720183,7.2997713,0
1250,1.5007155,-7.5739074,6.026056,0
1251,2.5828948,-6.403143,6.5623574,0
1252,-6.8215294,-2.9578865,4.876839,0
1253,-8.1551,2.3237224,5.2934303,0
1254,-7.125593,-5.7614965,4.2615294,0
1255,-0.87672675,-8.124574,8.221539,0
1256,-1.4178163,4.9764977,8.092252,0
1257,-8.327482,1.3492823,5.204845,0
1258,-7.695413,1.7036241,5.9997196,0
1259,-2.6292825,-6.9346557,5.5232735,0
1260,-1.3005004,-8.84044,5.300613,0
1261,-8.89012,-1.7799393,3.8090253,0
1262,-8.911668,0.33414078,4.601506,0
1263,-1.865532,-9.242666,3.5217211,0
1264,-2.2007203,-5.7160068,7.927052,0
1265,-2.042703,-5.172523,8.219145,0
1266,-2.294094,-5.395184,7.9988785,0
1267,-5.7201967,-8.064719,5.992537,0
1268,-8.258051,0.55919576,5.583129,0
1269,-8.351424,2.0436008,5.3293433,0
1270,-2.8447604,-9.594614,4.6541786,0
1271,-1.8918682,-4.957045,8.109012,0
1272,-1.8200423,-5.0552073,8.341249,0
1273,-1.8124107,-5.0764556,8.28723,0
1274,-1.733402,-5.0285716,8.205827,0
1275,-1.6708535,-5.0951605,8.338855,0
1276,-9.49271,-0.4743512,3.2152631,0
1277,-9.533412,0.43783963,3.2511764,0
1278,-9.624392,0.5479729,2.7986722,0
1279,-5.9229555,-4.2284594,5.547216,0
1280,-2.398691,-4.082413,9.308507,0
1281,-4.158429,-2.4735096,8.721927,0
1282,-3.8112698,-3.6370916,8.453776,0
1283,-3.8567595,-3.9172132,8.35322,0
1284,-2.923021,-5.466262,8.14253,0
1285,-1.8025346,-7.2595186,7.247099,0
1286,-5.11611,-7.5276694,2.5017912,0
1287,-7.086538,-6.6489973,2.2480059,0
1288,-8.089708,-5.2292356,2.5879824,0
1289,-9.282021,-2.406472,2.868104,0
1290,-9.576508,-0.56293666,2.9997852,0
1291,-9.746496,-0.20859483,2.5927708,0
1292,-9.796774,-0.055365913,2.3772926,0
1293,-6.3856354,-6.0639143,3.9333742,0
1294,-1.9467852,-8.316858,5.4225674,0
1295,-1.4200609,-7.780557,5.870283,0
1296,-0.79038584,-7.1987658,6.4760165,0
1297,-0.7544728,-7.107786,6.8231754,0
1298,-0.7401076,-7.1867948,6.820781,0
1299,-2.3873184,-3.7822402,9.624392,0
1300,-3.368941,-2.7144263,9.066543,0
1301,-6.998551,-5.9250507,6.0139356,0
1302,-9.797373,0.0700304,2.020407,0
1303,-9.878776,0.3645172,1.9749172,0
1304,-9.9194765,0.40761283,1.6995839,0
1305,-2.8230631,-5.4964886,8.211813,0
1306,-3.3976715,-4.8907557,8.032248,0
1307,-5.2388124,-4.2850223,6.851906,0
1308,-9.69921,-0.6266823,2.566285,0
1309,-7.3744407,-3.4231098,3.919009,0
1310,-3.1989527,-4.895544,8.022671,0
1311,-3.19177,-4.8524485,8.013094,0
1312,-3.1965585,-4.7159786,8.123227,0
1313,-3.1549592,-5.005378,8.076839,0
1314,-1.8525136,-7.552809,6.0202203,0
1315,-9.6049385,-0.39414546,2.6635494,0
1316,-9.803658,0.22595279,2.0242975,0
1317,-9.815628,0.37199908,2.0769699,0
1318,-9.169194,-1.4188638,2.136825,0
1319,-5.41748,-3.916016,5.8693852,0
1320,-4.1437645,-0.5354034,8.972271,0
1321,-4.2251673,0.2451064,9.221268,0
1322,1.9102737,-9.465925,2.946963,1
1323,0.13617022,-0.64808047,9.566931,0
1324,-1.3338696,0.39100307,9.703401,0
1325,-2.7991211,-5.438878,8.2237835,0
1326,-3.8286278,-8.208969,4.524742,0
1327,-4.2883143,-8.422053,-2.892495,0
1328,-5.255572,-11.376498,-0.26844987,0
1329,-8.607454,-5.060594,0.72753805,0
1330,-9.725547,-0.5331588,1.6947955,0
1331,-9.651326,-0.4062661,2.0491374,0
1332,-4.841375,-8.769213,-0.5988497,0
1333,-5.9259486,-7.349451,-4.226065,0
1334,-6.694487,-7.1842513,0.5623381,0
1335,-7.5899186,-5.340716,-3.6035728,0
1336,-7.3217683,-6.4875383,-1.695394,0
1337,-7.702446,-5.2401595,-3.4000657,0
1338,-7.463026,-6.5976715,0.5000889,0
1339,-7.633014,-5.570559,1.5870564,0
1340,-6.82138,-7.090877,1.3189058,0
1341,-7.8820114,-5.1467853,2.8583775,0
1342,-9.359234,-1.8260278,2.1544824,0
1343,-0.26605567,-1.7398365,11.4080715,0
1344,-7.4199305,-3.6192849,5.223849,0
1345,-7.439084,-3.9137716,5.1496286,0
1346,-7.474997,-4.076577,5.0035825,0
1347,-7.5420346,-3.8203976,4.9892173,0
1348,-7.5498157,-3.8509238,4.9923596,0
1349,-7.4992385,-4.0759788,5.102343,0
1350,-7.6093717,-3.9514802,4.8820767,0
1351,-7.5966525,-3.8175547,5.0207906,0
1352,-7.6229887,-4.0426097,4.9944544,0
1353,-7.693767,-3.8464346,4.895843,0
1354,-7.6961613,-3.731513,4.869507,0
1355,-8.117541,-2.5990555,4.632481,0
1356,-7.7679873,-4.121768,4.704307,0
1357,-7.6985555,-2.7427077,5.1376576,0
1358,-7.8326306,-3.0826843,5.1855416,0
1359,-7.9691005,-2.5942671,5.0131593,0
1360,-7.799112,-3.1497219,5.163994,0
1361,-6.5469446,-6.939743,7.742549,0
1362,-1.4951789,-7.789685,7.278074,0
1363,-4.961983,-5.9461493,-0.6227917,0
1364,-8.467094,-4.167258,1.7929578,0
1365,-7.4016747,-6.3531637,0.7826047,0
1366,-7.3178773,-6.1831756,2.0108302,0
1367,-7.4447703,-6.118532,1.7283144,0
1368,-7.478289,-6.166416,1.8887259,0
1369,-7.4806833,-5.9916396,2.068291,0
1370,-7.380127,-6.149657,2.257433,0
1371,-0.2693477,-1.476175,10.601226,0
1372,-6.767211,-4.143316,5.8487353,0
1373,-6.8749504,-4.5000515,5.4249616,0
1374,-6.8007298,-4.562301,5.223849,0
1375,-7.028179,-4.456956,5.5374894,0
1376,-6.8079123,-4.6604633,5.0993505,0
1377,-4.346673,-6.0371294,6.4401035,0
1378,-4.1335893,-6.2095118,6.483199,0
1379,-0.5494693,0.0034416649,8.898949,0
1380,-1.1097125,-4.148104,8.099285,0
1381,-1.5239093,-2.4817398,9.305963,0
1382,-8.409634,-1.4498388,4.4026375,0
1383,-3.6523547,-9.367464,0.18644845,0
1384,-4.871003,-5.9748797,6.839935,0
1385,-4.047398,-6.173599,5.8774657,0
1386,-3.0969,-3.5567362,8.918102,0
1387,-2.6084828,-7.7130704,6.2150483,0
1388,-4.274847,-5.1009965,6.1456165,0
1389,-1.246182,0.9850644,9.851841,0
1390,-7.6889787,-7.100155,0.63895255,0
1391,-7.5644803,-5.3308396,0.33967736,0
1392,-6.6762314,-6.8343983,1.5439608,0
1393,-6.8869214,-6.968474,0.43544543,0
1394,-7.2149267,-6.506393,0.9023148,0
1395,-7.3633676,-6.3172507,0.8855553,0
1396,-8.356961,-4.619762,2.2358851,0
1397,-7.5932107,-6.5470943,1.570297,0
1398,-7.3322425,-5.4505496,1.9198505,0
1399,-4.674679,-7.648427,5.5374894,0
1400,-6.187814,-1.844882,6.0594254,0
1401,-7.835025,-3.0036757,6.4353147,0
1402,-4.2341456,-6.530335,5.580585,0
1403,-4.0497923,-7.088184,6.114492,0
1404,-4.9548006,-6.2214828,5.288492,0
1405,-4.483143,-7.61012,5.082591,0
1406,-4.8877625,-6.5447,5.458481,0
1407,-5.151125,-5.9461493,5.4800286,0
1408,-5.6539073,-6.125715,5.156811,0
1409,-2.8263552,-2.7714381,8.841488,0
1410,-3.7098155,-8.86947,1.0316017,0
1411,-3.441665,-8.1224785,4.084209,0
1412,-3.5972881,-8.414572,3.5933974,0
1413,-6.281188,-12.257265,-0.68025255,0
1414,-8.27077,-5.2566195,-1.1590929,0
1415,-8.974665,-3.458574,0.004489128,0
1416,-7.4591355,-7.150433,4.069844,0
1417,-4.97156,-5.9700913,5.733814,0
1418,-5.7257333,-5.9748797,5.271733,0
1419,-5.9986725,-6.0395236,4.9269676,0
1420,-6.147113,-5.6827874,5.0873795,0
1421,-6.0848637,-5.7570076,5.0610433,0
1422,-5.7017913,-5.965303,5.396231,0
1423,-5.6084175,-6.1951466,5.319617,0
1424,-5.7305217,-5.8527756,5.175965,0
1425,-5.33069,-6.0610714,5.630863,0
1426,-5.3498435,-5.998822,5.5734024,0
1427,-5.380968,-6.0610714,5.5973444,0
1428,-5.1367598,-6.029947,5.8607063,0
1429,-5.16549,-6.0131874,5.7697268,0
1430,-4.9045224,-6.152051,5.7529674,0
1431,-5.2061915,-1.6772879,7.0554132,0
1432,-2.1871033,2.2324433,9.349058,0
1433,-4.2078094,-3.9589622,7.87423,0
1434,-4.497508,-4.753837,7.246949,0
1435,-4.808754,-4.523994,7.002741,0
1436,-4.52145,-5.445761,6.650793,0
1437,-4.2173862,-5.546318,7.06499,0
1438,-4.2054152,-5.73546,6.8471174,0
1439,-2.3187842,-0.12823942,9.246108,0
1440,-5.9412117,-7.0211463,5.9516864,0
1441,-3.1735144,0.12554595,12.947543,0
1442,-2.6850972,-6.0491004,5.855918,0
1443,10.384102,-1.2970588,2.356942,1
1444,19.52696,19.89821,-10.557382,0
1445,9.905261,-8.26658,-0.58074355,0
1446,19.52696,-3.8540661,-3.3340755,0
1447,8.3011465,-3.5595794,0.21652561,0
1448,10.429591,-3.863643,-0.18091187,0
1449,11.890055,-5.513248,1.0951977,0
1450,10.3074875,-7.6321163,4.9594393,0
1451,11.27235,-9.904214,-3.2670379,0
1452,8.44001,19.89821,-2.1704934,0
1453,11.504588,-4.75668,-0.33653498,0
1454,7.647529,-3.6170402,1.6985365,0
1455,3.88145,-0.6266823,1.7990929,0
1456,8.89012,-4.2538977,1.6123452,0
1457,12.57719,-4.407127,-1.2606969,0
1458,9.862165,-4.268263,-0.5280711,0
1459,10.065673,-5.7646394,0.84859484,0
1460,12.371289,-6.4565635,-4.1050086,0
1461,11.878083,-1.311424,0.30511108,0
1462,9.696966,-0.57161564,1.9642929,0
1463,9.632322,-4.208408,0.1997662,0
1464,9.515006,-3.5093012,-0.010923545,0
1465,9.761609,-3.8444893,1.7871219,0
1466,9.433603,-2.0129251,0.19018939,0
1467,3.8958151,-0.30346507,-0.7627029,0
1468,9.802311,-3.5045128,-0.5352537,0
1469,10.348188,-3.1429882,1.7344495,0
1470,9.71612,-2.5396495,-0.71721303,0
1471,11.413609,-6.652888,-0.9494506,0
1472,12.107927,-5.5707088,0.26440966,0
1473,9.567678,-3.221997,-0.09711481,0
1474,12.945897,-2.570774,-2.2279544,0
1475,10.815058,-2.0895395,-0.18809447,0
1476,10.329035,-3.020884,1.0712556,0
1477,11.8517475,-8.86513,1.6793828,0
1478,7.803152,-4.311359,-0.022894554,0
1479,8.420856,-2.984971,2.8956373,0
1480,12.450297,-4.1317935,5.4239144,0
1481,5.054609,-1.2755109,-0.88241297,0
1482,9.491064,-2.1853075,0.6163573,0
1483,7.393744,-3.2866404,5.244349,0
1484,10.297911,-6.3392477,-0.9470564,0
1485,10.173412,-6.3823433,0.3314473,0
1486,8.741679,-1.7543513,3.379266,0
1487,10.472687,-1.2898762,0.8773253,0
1488,6.6659064,-0.98581254,-2.4290674,0
1489,11.957092,-1.881244,4.660164,0
1490,7.9444103,-6.8851256,3.0416837,0
1491,0.8168717,2.6844985,7.0376062,0
1492,6.634782,-0.87328506,0.72409636,0
1493,8.609998,-1.0696096,0.51101243,0
1494,-1.1104606,-3.0496144,0.9970354,0
1495,10.376919,-5.288193,-1.5767314,0
1496,9.333047,-4.8309007,-1.4594156,0
1497,7.0824976,-3.0663738,-2.946215,0
1498,9.933991,-17.022175,0.17342998,0
1499,7.6906247,-0.54288524,3.7551558,0
1500,7.5780973,-2.429516,-0.13063364,0
1501,7.755268,-4.6513352,2.0983682,0
1502,6.919692,-2.235586,-1.8520646,0
1503,8.159888,-2.5420437,1.4351742,0
1504,8.677036,5.9717374,1.5165771,0
1505,10.499023,-2.594716,3.6354456,0
1506,10.317064,-6.509236,1.3202527,0
1507,8.073697,-2.6473885,-0.858471,0
1508,12.028918,-3.1812954,0.7719804,0
1509,8.04736,-0.84216046,1.1789947,0
1510,6.8981442,-5.817312,-0.8608652,0
1511,6.199037,-3.851672,0.1806126,0
1512,6.7257614,-2.5396495,-1.4905401,0
1513,9.134329,-2.8149827,-0.72439563,0
1514,15.969774,1.3126211,0.03696049,0
1515,-8.525303,-5.429451,-1.9191023,0
1516,11.497405,-10.447698,3.2164602,0
1517,13.987375,-6.4924765,-2.187253,0
1518,8.566902,-4.56275,-2.3332992,0
1519,12.842947,-0.66020113,-2.223166,0
1520,10.204536,-2.7263973,-1.3061867,0
1521,7.305158,-19.327791,-1.6964415,0
1522,7.453599,-9.073426,-3.1090205,0
1523,13.362489,-4.541202,-0.31019875,0
1524,8.672248,-3.0113072,-1.0691607,0
1525,12.716054,-3.9713821,2.5676317,0
1526,9.227702,-3.0735564,1.2388498,0
1527,5.3754315,-8.759786,1.1478701,0
1528,8.744074,-3.2196028,-1.3253403,0
1529,8.930821,-2.1086931,-2.3644238,0
1530,10.779145,-4.2419267,0.51819503,0
1531,9.031378,-1.9267339,1.4303858,0
1532,9.993847,-2.6880898,0.69057757,0
1533,10.697742,-1.9123687,-0.7674913,0
1534,-1.6946459,1.0755951,12.436531,0
1535,9.740062,-4.3520603,1.1047745,0
1536,5.8351183,-2.7096379,-1.4689924,0
1537,12.407202,-3.4278982,-0.7746739,0
1538,6.646753,-2.618658,4.248361,0
1539,-0.7968203,0.0724246,4.387225,0
1540,9.862165,-2.9299042,0.10399814,0
1541,10.38889,-6.899491,-1.203236,0
1542,8.717737,-4.3424835,-0.6621464,0
1543,6.718579,-3.7056258,0.96591073,0
1544,7.161506,-6.353613,1.2603976,0
1545,10.376919,-4.8524485,-0.17612346,0
1546,9.713725,-3.425504,1.3657424,0
1547,9.524583,-4.361637,0.97309333,0
1548,10.795904,-4.4621935,-1.7347487,0
1549,6.294805,-6.3009405,1.5022119,0
1550,8.447192,-3.9833531,1.7081133,0
1551,11.377695,-9.8994255,-2.0651486,0
1552,12.785486,-3.5140896,-1.619827,0
1553,6.0601735,0.43155485,1.4686931,0
1554,10.197354,-3.6792896,-1.1098621,0
1555,11.490223,0.65900403,2.2013187,0
1556,8.080879,-2.9993362,0.4631284,0
1557,9.883714,-3.566762,0.37214872,0
1558,8.229321,-5.599439,1.0999861,0
1559,10.216508,-5.632958,-2.424279,0
1560,14.60508,-3.791817,-1.4546272,0
1561,10.963498,-2.4654293,-0.7579145,0
1562,18.050335,-2.3624785,0.85338324,0
1563,-6.327426,-9.537901,-10.777649,1
1564,12.316222,-9.102157,-0.9494506,0
1565,13.630639,-4.658518,1.9642929,0
1566,10.791116,-3.0998926,-0.0899322,0
1567,9.522189,-4.052785,1.3944728,0
1568,11.471069,-19.327791,11.969662,0
1569,19.52696,-0.19093758,12.644827,0
1570,2.7633576,-10.526707,2.2994812,0
1571,5.59091,-2.5540147,-10.0546,0
1572,10.2356615,-6.154894,-1.0045172,0
1573,2.9788358,-16.761208,0.8797195,0
1574,16.874783,-2.6521769,3.0177417,0
1575,-3.7368999,5.1888337,4.885219,0
1576,19.52696,16.11597,14.670321,0
1577,12.081591,-9.545084,-2.5942671,0
1578,14.887595,-17.350182,-6.841581,0
1579,9.383326,-4.162918,-3.7841854,0
1580,4.9899654,-0.05686229,7.2554784,0
1581,14.413543,-4.672883,1.6745944,0
1582,-1.1296142,0.5943606,4.1358337,0
1583,-5.2907367,-1.5005659,-19.078346,0
1584,-6.2508116,3.0292637,7.473351,0
1585,18.766201,-10.272921,-2.5056818,0
1586,9.457545,-12.477981,-3.197606,0
1587,4.604499,-0.74399817,-5.273379,0
1588,9.096021,-7.083844,-2.9893105,0
1589,12.490999,-5.2355204,-3.030012,0
1590,-3.0282161,0.16340427,4.2986393,0
1591,-0.94526076,-5.9250507,-19.5925,0
1592,10.056096,-12.999917,1.4040496,0
1593,18.368765,-9.846753,-2.2135892,0
1594,8.471134,-3.2411506,-2.2925978,0
1595,-2.4416368,-6.923433,0.7600094,0
1596,-7.476643,5.1648917,-17.785477,0
1597,10.858153,-9.3583355,2.8405707,0
1598,-5.68578,-5.307347,-0.24076691,0
1599,8.504653,5.85921,17.04058,0
1600,10.350583,-11.321581,1.7152959,0
1601,14.997728,-9.252991,5.524471,0
1602,12.646623,-5.587468,-1.9047371,0
1603,-2.2644658,-5.9322333,0.13991116,0
1604,16.084696,-0.17417817,2.428768,0
1605,-3.025822,2.4378958,4.3584948,0
1606,19.52696,3.7163997,19.633501,0
1607,12.596344,-14.462774,-1.7132009,0
1608,17.518824,-14.790779,-1.9119197,0
1609,12.105533,-4.0120835,-2.666093,0
1610,-2.0250456,-9.056666,1.2556092,0
1611,13.137434,-4.624999,-0.8656536,0
1612,-6.4830494,0.87927055,2.9698575,0
1613,3.5893574,-5.0080714,-13.404088,0
1614,-1.4671967,1.5496471,-2.2255602,0
1615,-6.097583,-1.9554642,4.23639,0
1616,19.52696,7.6788034,13.568989,0
1617,11.777527,-8.6496525,0.50622404,0
1618,-7.3258085,-4.4286747,-15.295507,0
1619,12.50297,-8.177995,6.9059253,0
1620,17.679234,-19.327791,0.7360674,0
1621,-4.5844474,9.108142,1.1023803,0
1622,-2.2955904,-1.1366472,4.0376716,0
1623,19.52696,-6.1046157,17.658285,0
1624,8.028207,-7.4405804,-1.7443255,0
1625,-5.0225863,0.87687635,-19.5925,0
1626,-1.8359038,-1.7112557,-1.5767314,0
1627,5.6004868,-9.597756,3.7551558,0
1628,-10.854861,-5.1397524,-5.9126306,0
1629,-2.0825067,6.8288617,-0.42272624,0
1630,5.6340055,-3.7726634,3.5899558,0
1631,12.653805,-4.162918,1.2316672,0
1632,-4.3043256,2.2679076,5.1437926,0
1633,19.52696,-19.327791,-7.768137,0
1634,10.980258,-10.086173,1.5836148,0
1635,16.97534,-13.18427,-10.679486,0
1636,5.456835,-2.678513,-0.6142624,0
1637,0.5678747,-9.743802,3.379266,0
1638,19.52696,3.2758665,19.633501,0
1639,0.74983406,-5.73112,3.5612254,0
1640,-1.6323967,-11.891401,-9.372252,0
1641,11.495011,-7.699154,1.6602292,0
1642,19.52696,-4.8285065,0.470311,0
1643,8.1551,-3.6050692,-2.7427077,0
1644,-4.0529346,2.416348,4.272303,0
1645,19.52696,-8.656835,14.2561245,0
1646,13.764714,-14.785991,-1.7084125,0
1647,2.0594623,-3.5380316,-4.512023,0
1648,11.662605,-3.5140896,9.010428,0
1649,6.3331122,-7.330447,-0.858471,0
1650,13.625851,-3.1501708,8.021624,0
1651,-0.9907506,2.9430726,3.556437,0
1652,19.52696,-4.8763905,11.840375,0
1653,7.2500916,-7.897873,2.131887,0
1654,-5.839009,-1.4550761,-17.47902,0
1655,11.832594,-15.91366,-1.0811317,0
1656,18.732683,-15.410878,11.739819,0
1657,-0.4592378,2.095525,3.3337762,0
1658,7.01546,0.57999533,7.34167,0
1659,16.221165,-7.579444,9.766996,0
1660,-0.8447043,2.6605566,2.8836663,0
1661,19.52696,1.9135658,3.0153475,0
1662,2.6795607,-10.653599,2.881272,0
1663,-7.3497505,-0.02813187,-7.9716444,0
1664,12.71366,-8.908226,-4.143316,0
1665,13.498958,-2.496554,4.0951324,0
1666,11.9475155,-8.71669,7.0064816,0
1667,4.6715364,-0.11671733,-1.2367548,0
1668,19.52696,-9.363124,10.193164,0
1669,2.399439,-10.816404,2.1031566,0
1670,-2.4943092,-2.2523453,-11.634773,0
1671,13.077579,-10.952874,-3.197606,0
1672,4.252551,-4.1796775,2.4096143,0
1673,13.867665,-4.4957123,-0.006135142,0
1674,3.680337,-4.2658687,-9.161562,0
1675,19.52696,-16.890495,-6.173599,0
1676,2.330007,-10.675147,0.39848495,0
1677,-9.691279,-6.1117983,-7.5574474,0
1678,10.216508,-11.051037,5.0240827,0
1679,14.516494,-17.237654,-2.6756701,0
1680,6.2493153,-3.8205473,-2.4218848,0
1681,-1.4049475,0.3453636,9.374347,0
1682,12.852524,9.69951,19.633501,0
1683,11.820622,-5.0559554,4.720019,1
1684,13.963433,4.1258082,6.666505,0
1685,9.586832,-3.5164838,0.5684733,0
1686,8.784775,-5.084686,1.9451393,0
1687,19.52696,-18.887259,4.212448,0
1688,7.9707465,-3.1118636,1.4064438,0
1689,16.324116,16.374544,15.970373,0
1690,19.52696,-1.4000094,-15.551687,0
1691,9.371354,-5.4701524,2.8405707,0
1692,10.980258,-2.2786815,2.5125651,0
1693,10.55409,-4.3329067,0.25962123,0
1694,7.3554363,-3.3201592,-2.8696003,0
1695,19.52696,-3.5284548,11.565042,0
1696,19.52696,-19.327791,7.1357684,0
1697,9.3282585,-1.1605892,-0.40836102,0
1698,-1.9987096,-3.8085763,-0.870442,0
1699,-0.19587563,-14.0150585,4.200477,0
1700,9.677813,-4.325724,9.795727,0
1701,8.042572,-1.8070238,1.348983,0
1702,19.52696,19.89821,1.7751509,0
1703,19.52696,-12.025476,-19.5925,0
1704,-2.1639094,0.87448215,-6.865523,0
1705,10.702531,-7.363966,0.52537763,0
1706,-2.527828,0.7428011,-5.701941,0
1707,1.6093525,-7.3472066,3.1566052,0
1708,9.617957,-3.8708255,0.80071086,0
1709,8.734497,-3.851672,0.71451956,0
1710,12.285098,4.597466,6.7096004,0
1711,0.55590373,-15.50904,-10.124031,0
1712,8.571691,-1.8429368,0.3338415,0
1713,9.263616,-0.9475053,0.4727052,0
1714,0.46731824,9.381081,-10.389788,0
1715,3.5558383,-13.45721,-6.4106245,0
1716,7.851036,-2.441487,1.6793828,0
1717,9.809493,-5.319318,-1.3109751,0
1718,1.3771149,0.85293436,-8.062624,0
1719,10.118345,-3.020884,2.0073886,0
1720,9.08405,-4.11264,-0.35090017,0
1721,19.52696,19.89821,-8.25416,0
1722,-3.69141,-9.547478,-10.60766,0
1723,10.396072,-4.706402,0.7695862,0
1724,2.933346,-1.2635399,-9.2525425,0
1725,6.11524,-17.673399,-4.8280573,0
1726,-2.4129064,-14.216171,-11.744906,0
1727,7.2524858,-5.096657,0.5517139,0
1728,11.88766,-9.911396,6.6138325,0
1729,0.8312369,-3.4231098,-1.3277345,0
1730,10.712108,-9.6049385,5.636998,0
1731,9.419238,-5.513248,-0.5472247,0
1732,19.52696,-2.235586,13.238588,0
1733,-1.136797,-5.6880245,-3.3628058,0
1734,6.735338,-6.7534447,4.1190743,0
1735,10.290728,-3.5260606,0.8940847,0
1736,5.6794953,-4.529231,5.232378,0
1737,1.7482162,-10.311228,-5.2183123,0
1738,9.981875,-3.2722752,2.1462522,0
1739,3.407398,1.0564415,6.15654,0
1740,1.259799,1.5975311,8.507647,0
1741,10.489447,-6.3847375,10.801291,0
1742,7.4823294,-3.1334114,0.26919806,0
1743,8.229321,-3.2291796,4.5955205,0
1744,7.37459,-3.4374752,2.107945,0
1745,8.540566,3.1106665,7.803751,0
1746,19.52696,-18.856134,-2.4745572,0
1747,-0.025887307,-9.5570545,-4.7562313,0
1748,4.7194204,-6.178836,9.108591,0
1749,4.3076177,-4.634576,11.885864,0
1750,1.8846856,-2.8125885,1.4782699,0
1751,7.633164,-2.5851393,-0.33892918,0
1752,19.52696,-14.417284,14.045435,0
1753,4.9875712,-9.178771,6.331317,0
1754,-3.952378,-0.10474633,2.2515972,0
1755,-2.1303906,11.772888,-0.8560767,0
1756,8.332271,-5.003283,0.93239194,0
1757,19.52696,-0.74878657,5.574749,0
1758,-2.7026048,-8.32404,-3.1066263,0
1759,12.086379,-4.845266,2.8118403,0
1760,8.140735,-2.9466639,0.3458125,0
1761,-1.8215386,-1.2372037,-2.1704934,0
1762,12.158205,-0.24600422,0.81507605,0
1763,10.3074875,-3.9522285,-1.5432127,0
1764,0.65406597,8.389881,-12.147132,0
1765,6.055385,-8.082227,-1.4091374,0
1766,8.794352,-4.136582,0.92281514,0
1767,8.916456,-3.5835214,0.16624738,0
1768,18.057518,-13.239337,2.833388,0
1769,0.5870283,-8.31207,0.5636849,0
1770,10.721684,-1.3880384,6.7096004,0
1771,19.52696,-4.481347,6.285827,0
1772,9.218125,-1.4359225,4.360889,0
1773,10.391284,10.484808,12.175563,0
1774,19.52696,9.874287,11.179575,0
1775,6.874202,-5.9465985,0.9970354,0
1776,7.7816043,-2.891597,2.2946928,0
1777,9.450363,-3.4925418,-2.5583541,0
1778,5.3299417,6.117784,-13.380146,0
1779,8.614787,-2.7694929,2.2108955,0
1780,7.499089,-2.8149827,0.4727052,0
1781,8.547749,-1.9267339,0.09920973,0
1782,19.52696,6.3643866,14.993539,0
1783,-2.0657473,19.89821,-19.5925,0
1784,10.408044,-6.913856,6.003311,0
1785,9.696966,-2.8125885,0.23567922,0
1786,10.290728,-3.5380316,-0.41314942,0
1787,9.002647,-3.4183214,1.8685248,0
1788,-2.0154688,-9.090185,-10.169521,0
1789,9.771186,5.490503,1.3394063,0
1790,9.36896,-3.6673183,-0.43230304,0
1791,19.52696,-7.069479,-11.081712,0
1792,-6.317849,-14.228142,-2.0483892,0
1793,4.568586,-12.868236,4.858883,0
1794,8.930821,-1.8046296,0.42960957,0
1795,9.629929,-2.498948,0.15188217,0
1796,9.277981,-3.494936,-0.49934068,0
1797,9.586832,-0.3250129,-0.39639002,0
1798,9.8932905,-4.4238863,0.0034416649,0
1799,5.758504,-2.0751743,2.584391,0
1800,11.344176,8.03554,2.632275,0
1801,3.7018847,-10.869077,-2.2207718,0
1802,7.7480855,-5.4462104,4.518906,0
1803,-2.517503,-7.112126,4.9964,1
1804,-1.4999673,-6.3986535,-0.68025255,0
1805,-0.7098808,-7.6915226,6.3994017,0
1806,-1.2773066,-9.96362,4.086603,0
1807,-1.5047557,-9.774478,4.2829275,0
1808,-0.2693477,-7.4736505,5.453692,0
1809,-1.578976,-8.316409,3.9022496,0
1810,-1.435324,-8.946084,3.8807018,0
1811,-1.0594343,-8.603713,4.3451767,0
1812,-1.389834,-9.29085,3.1241338,0
1813,0.79367787,-9.53027,5.702689,0
1814,-0.5805939,-8.661174,4.6851535,0
1815,-0.50637364,-8.438514,4.907814,0
1816,-0.8535329,-9.30282,3.2366614,0
1817,-1.0426749,-8.601319,4.6492405,0
1818,-0.8367735,-8.941296,4.8503532,0
1819,-0.06823475,-8.744971,4.8072577,0
1820,-2.421735,-11.199028,2.5016415,0
1821,-2.134431,-8.563012,2.4058735,0
1822,-0.9900024,-10.466402,4.666,0
1823,-1.0498575,-8.788067,4.488829,0
1824,-0.93254155,-8.474426,4.3356,0
1825,-0.4345476,-8.304439,5.1017447,0
1826,-0.7290344,-7.7489834,5.709872,0
1827,-0.47285482,-8.443302,5.168782,0
1828,-1.602918,-10.011504,3.0930092,0
1829,-1.186327,-9.027487,4.0770264,0
1830,-0.29807812,-8.519917,5.022736,0
1831,-1.1935096,-8.835951,3.978864,0
1832,-1.2006922,-8.874258,3.4234092,0
1833,-1.1599907,-8.400207,4.7904983,0
1834,-0.8439561,-8.721029,4.3906665,0
1835,-3.1639376,-11.756877,3.1935658,0
1836,-0.7386112,-8.606108,5.532701,0
1837,-2.8455088,-11.364228,4.09618,0
1838,-1.7776948,-9.161562,4.8264112,0
1839,-1.1097125,-8.625261,4.132093,0
1840,0.008379706,-8.864681,5.5015764,0
1841,-0.18315643,-8.812009,4.2925043,0
1842,-0.6619968,-8.278102,4.6947303,0
